Timestamp, AccelX, AccelY, AccelZ, GyroX, GyroY, GyroZ, MagX, MagY, MagZ, QuatW, QuatX, QuatY, QuatZ,TimeAligned
3125,6.45,-2.85,0.64,0.14,-0.84,-0.91,-35.56,2.56,34.0,0.39,-0.47,-0.72,-0.33,2042
3126,6.7,-3.16,0.09,-0.14,-0.72,-0.79,-35.56,2.56,34.0,0.39,-0.47,-0.72,-0.33,2043
3127,6.82,-3.0,-0.7,-0.39,-0.69,-0.66,-35.56,2.56,34.0,0.39,-0.47,-0.72,-0.33,2044
3128,6.93,-2.4,-1.2,-0.49,-0.68,-0.55,-35.56,2.56,34.0,0.38,-0.47,-0.72,-0.33,2045
3129,6.93,-2.4,-1.2,-0.43,-0.66,-0.5,-33.75,1.75,35.19,0.38,-0.47,-0.72,-0.33,2046
3130,7.04,-0.92,-3.02,-0.31,-0.6,-0.5,-33.75,1.75,35.19,0.37,-0.47,-0.73,-0.33,2047
3131,6.73,1.13,-4.33,-0.19,-0.44,-0.56,-33.75,1.75,35.19,0.37,-0.47,-0.73,-0.33,2048
3132,6.74,2.54,-5.38,-0.09,-0.13,-0.63,-33.75,1.75,35.19,0.37,-0.47,-0.73,-0.34,2049
3133,6.97,4.17,-6.1,-0.01,0.2,-0.79,-33.75,1.75,35.19,0.37,-0.47,-0.73,-0.34,2050
3134,7.55,6.16,-7.03,0.1,0.5,-1.01,-32.69,0.37,36.75,0.37,-0.46,-0.73,-0.34,2051
3135,7.84,5.9,-7.74,0.3,0.73,-1.2,-32.69,0.37,36.75,0.37,-0.46,-0.73,-0.34,2052
3136,8.05,4.95,-9.24,0.52,0.81,-1.22,-32.69,0.37,36.75,0.37,-0.44,-0.74,-0.34,2053
3137,7.99,3.67,-11.59,0.81,0.66,-0.98,-32.69,0.37,36.75,0.37,-0.44,-0.74,-0.34,2054
3138,7.76,1.64,-12.43,1.29,0.35,-0.55,-32.69,0.37,36.75,0.38,-0.44,-0.74,-0.34,2055
3139,7.96,0.57,-11.49,1.85,0.08,-0.15,-34.19,-0.69,35.56,0.38,-0.43,-0.75,-0.33,2056
3140,7.96,0.57,-11.49,2.15,-0.04,0.01,-34.19,-0.69,35.56,0.39,-0.43,-0.75,-0.32,2057
3141,7.77,-2.82,-6.07,2.07,-0.0,-0.0,-34.19,-0.69,35.56,0.39,-0.42,-0.75,-0.31,2058
3142,7.28,-3.59,-4.25,1.64,0.14,-0.0,-34.19,-0.69,35.56,0.39,-0.42,-0.75,-0.31,2059
3143,5.69,-3.29,-1.1,-0.29,0.76,0.22,-34.19,0.88,35.56,0.4,-0.42,-0.75,-0.31,2060
3144,5.69,-3.29,-1.1,-0.29,0.76,0.22,-34.19,0.88,35.56,0.41,-0.42,-0.75,-0.31,2061
3145,4.28,-2.94,1.68,-0.53,0.87,0.4,-34.19,0.88,35.56,0.41,-0.42,-0.75,-0.31,2062
3146,3.68,-1.78,1.6,-0.35,2.74,0.82,-34.19,0.88,35.56,0.42,-0.42,-0.74,-0.32,2063
3147,15.17,3.38,-8.33,-0.35,2.74,0.82,-34.19,0.88,35.56,0.42,-0.42,-0.74,-0.32,2064
3148,26.13,10.03,-20.43,-0.07,0.54,-0.14,-35.19,3.37,34.0,0.43,-0.41,-0.73,-0.32,2065
3149,33.99,15.58,-20.1,-0.07,0.54,-0.14,-35.19,3.37,34.0,0.43,-0.41,-0.73,-0.32,2066
3150,31.08,14.99,-4.22,4.17,2.33,-1.65,-35.19,3.37,34.0,0.45,-0.38,-0.74,-0.32,2067
3151,12.73,-1.22,-6.43,4.17,2.33,-1.65,-35.19,3.37,34.0,0.46,-0.37,-0.74,-0.31,2068
3152,8.38,-8.55,-0.42,3.22,1.82,-0.95,-35.19,3.37,34.0,0.46,-0.37,-0.74,-0.31,2069
3153,6.16,-14.13,4.24,1.13,2.08,-0.35,-36.69,4.19,31.19,0.47,-0.36,-0.74,-0.31,2070
3154,0.56,-15.52,8.28,-1.3,1.71,-0.23,-36.69,4.19,31.19,0.48,-0.36,-0.74,-0.32,2071
3155,-1.25,-11.93,8.01,-2.58,1.12,-0.08,-36.69,4.19,31.19,0.47,-0.37,-0.72,-0.34,2072
3156,-1.06,-5.95,6.98,-2.54,0.68,0.37,-36.69,4.19,31.19,0.47,-0.37,-0.72,-0.34,2073
3157,-1.06,-5.95,6.98,-2.18,0.3,0.81,-36.69,4.19,31.19,0.47,-0.38,-0.72,-0.35,2074
3158,11.83,7.8,5.98,-2.14,0.41,0.89,-40.25,4.19,26.87,0.47,-0.38,-0.71,-0.35,2075
3159,11.83,7.8,5.98,-2.14,0.41,0.89,-40.25,4.19,26.87,0.47,-0.39,-0.71,-0.36,2076
3160,19.96,11.33,7.09,-2.14,1.09,-0.11,-40.25,4.19,26.87,0.47,-0.39,-0.7,-0.38,2077
3161,18.87,9.79,5.73,-1.14,1.39,-0.73,-40.25,4.19,26.87,0.47,-0.39,-0.7,-0.38,2078
3162,10.27,5.11,1.97,-0.25,1.49,-0.63,-40.25,4.19,26.87,0.48,-0.38,-0.69,-0.38,2079
3163,7.67,3.53,0.69,0.33,1.57,0.01,-42.19,3.25,28.06,0.48,-0.38,-0.69,-0.38,2080
3164,7.12,2.07,-0.11,0.71,1.7,0.42,-42.19,3.25,28.06,0.5,-0.37,-0.68,-0.38,2081
3165,8.56,-0.14,-0.24,0.84,1.81,0.53,-42.19,3.25,28.06,0.5,-0.37,-0.68,-0.38,2082
3166,9.42,-0.56,-0.27,0.73,1.89,0.54,-42.19,3.25,28.06,0.51,-0.37,-0.68,-0.38,2083
3167,9.92,-0.71,-0.46,0.45,1.89,0.53,-42.19,3.25,28.06,0.52,-0.37,-0.67,-0.38,2084
3168,10.0,-0.7,-0.56,0.1,1.83,0.52,-44.25,2.56,24.06,0.52,-0.36,-0.67,-0.38,2085
3169,9.64,-0.18,-0.51,-0.24,1.77,0.49,-44.25,2.56,24.06,0.54,-0.36,-0.66,-0.39,2086
3170,9.31,-0.03,-0.56,-0.52,1.73,0.45,-44.25,2.56,24.06,0.54,-0.36,-0.66,-0.39,2087
3171,8.98,0.05,-0.5,-0.77,1.7,0.4,-44.25,2.56,24.06,0.55,-0.36,-0.65,-0.39,2088
3172,8.9,-0.07,-0.45,-0.99,1.7,0.35,-44.25,2.56,24.06,0.55,-0.36,-0.65,-0.39,2089
3173,9.12,-0.24,-0.58,-1.16,1.71,0.29,-45.38,4.0,20.06,0.55,-0.36,-0.63,-0.4,2090
3174,9.25,-0.27,-0.71,-1.34,1.72,0.23,-45.38,4.0,20.06,0.55,-0.36,-0.63,-0.4,2091
3175,9.3,-0.15,-0.87,-1.69,1.64,0.26,-45.38,4.0,20.06,0.56,-0.36,-0.62,-0.42,2092
3176,9.36,0.77,-0.78,-1.69,1.64,0.26,-45.38,4.0,20.06,0.56,-0.36,-0.62,-0.42,2093
3177,9.44,1.45,-0.72,-1.78,1.57,0.32,-45.38,4.0,20.06,0.56,-0.36,-0.61,-0.43,2094
3178,9.46,2.18,-0.61,-1.75,1.53,0.36,-47.56,4.0,16.56,0.57,-0.36,-0.6,-0.43,2095
3179,9.57,3.72,-0.59,-1.57,1.5,0.38,-47.56,4.0,16.56,0.57,-0.37,-0.59,-0.44,2096
3180,9.38,4.17,-0.8,-1.27,1.5,0.36,-47.56,4.0,16.56,0.57,-0.37,-0.58,-0.45,2097
3181,9.03,4.37,-0.81,-0.9,1.54,0.33,-47.56,4.0,16.56,0.57,-0.37,-0.58,-0.45,2098
3182,9.03,4.37,-0.81,-0.53,1.68,0.36,-47.56,4.0,16.56,0.58,-0.37,-0.57,-0.45,2099
3183,8.64,3.51,-0.24,-0.3,1.78,0.42,-48.25,4.0,12.69,0.59,-0.36,-0.57,-0.45,2100
3184,8.64,3.51,-0.24,-0.3,1.78,0.42,-48.25,4.0,12.69,0.59,-0.36,-0.56,-0.45,2101
3185,8.93,2.12,-0.25,-0.17,1.68,0.44,-48.25,4.0,12.69,0.6,-0.36,-0.56,-0.45,2102
3186,9.87,-1.06,-0.1,-0.02,1.6,0.32,-49.38,4.37,9.88,0.62,-0.35,-0.54,-0.46,2103
3187,10.19,-1.24,0.1,-0.18,1.56,0.41,-49.38,4.37,9.88,0.62,-0.35,-0.54,-0.46,2104
3188,10.19,-1.24,0.1,-0.3,1.5,0.49,-49.38,4.37,9.88,0.62,-0.35,-0.53,-0.46,2105
3189,10.32,-0.43,-0.19,-0.4,1.45,0.53,-49.38,4.37,9.88,0.63,-0.34,-0.52,-0.46,2106
3190,10.31,-0.41,-0.49,-0.51,1.41,0.48,-49.38,4.37,9.88,0.63,-0.34,-0.52,-0.46,2107
3191,10.4,-0.61,-0.99,-0.65,1.38,0.4,-48.25,5.19,3.87,0.64,-0.34,-0.51,-0.46,2108
3192,10.51,-0.56,-1.1,-0.79,1.35,0.33,-48.25,5.19,3.87,0.64,-0.34,-0.51,-0.47,2109
3193,10.55,-0.2,-1.05,-0.9,1.28,0.3,-48.25,5.19,3.87,0.64,-0.34,-0.49,-0.47,2110
3194,10.6,0.42,-0.79,-1.01,1.16,0.27,-48.25,5.19,3.87,0.64,-0.34,-0.49,-0.47,2111
3195,10.59,1.81,0.18,-1.09,0.99,0.3,-48.25,5.19,3.87,0.65,-0.35,-0.49,-0.48,2112
3196,10.57,2.25,0.42,-1.1,0.79,0.33,-49.88,6.56,1.87,0.65,-0.35,-0.48,-0.48,2113
3197,10.57,2.25,0.42,-1.08,0.63,0.35,-49.88,6.56,1.87,0.65,-0.35,-0.48,-0.48,2114
3198,10.35,1.72,0.18,-1.05,0.54,0.38,-49.88,6.56,1.87,0.65,-0.35,-0.47,-0.48,2115
3199,10.34,0.95,-0.23,-1.04,0.47,0.38,-49.88,6.56,1.87,0.65,-0.35,-0.47,-0.48,2116
3200,10.59,-0.27,-1.3,-1.18,0.25,0.46,-49.88,7.69,0.69,0.65,-0.36,-0.46,-0.49,2117
3201,10.86,-0.78,-1.96,-1.17,0.1,0.43,-49.88,7.69,0.69,0.65,-0.37,-0.45,-0.49,2118
3202,10.96,-1.09,-2.53,-1.11,-0.07,0.45,-49.88,7.69,0.69,0.65,-0.38,-0.45,-0.49,2119
3203,11.27,-1.0,-3.84,-1.1,-0.16,0.54,-49.88,7.69,0.69,0.65,-0.38,-0.45,-0.49,2120
3204,11.49,-0.88,-4.9,-1.18,-0.26,0.58,-49.5,8.38,-0.37,0.65,-0.38,-0.45,-0.49,2121
3205,11.63,-0.8,-6.4,-1.24,-0.45,0.62,-49.5,8.38,-0.37,0.65,-0.39,-0.44,-0.49,2122
3206,11.87,-0.71,-8.47,-1.31,-0.71,0.66,-49.5,8.38,-0.37,0.64,-0.4,-0.44,-0.48,2123
3207,11.54,-0.23,-10.16,-1.59,-1.53,0.82,-49.5,8.38,-0.37,0.64,-0.4,-0.44,-0.48,2124
3208,12.5,0.84,-10.76,-1.77,-1.7,0.9,-49.5,8.38,-0.37,0.63,-0.42,-0.44,-0.48,2125
3209,14.08,1.79,-10.03,-1.92,-1.72,0.85,-50.56,10.56,0.69,0.63,-0.43,-0.44,-0.48,2126
3210,14.08,1.79,-10.03,-1.92,-1.82,0.73,-50.56,10.56,0.69,0.62,-0.44,-0.44,-0.47,2127
3211,14.42,3.03,-5.89,-1.86,-1.94,0.59,-50.56,10.56,0.69,0.61,-0.46,-0.44,-0.47,2128
3212,12.93,4.55,-4.13,-1.94,-2.22,0.42,-50.56,10.56,0.69,0.61,-0.46,-0.44,-0.47,2129
3213,12.4,6.78,-1.39,-1.96,-2.32,0.24,-50.56,10.56,0.69,0.59,-0.48,-0.45,-0.47,2130
3214,15.65,11.14,4.98,-1.68,-2.15,0.01,-50.19,12.0,7.06,0.59,-0.48,-0.45,-0.47,2131
3215,18.31,10.91,5.66,-0.83,-2.1,-0.39,-50.19,12.0,7.06,0.58,-0.49,-0.46,-0.46,2132
3216,19.87,8.83,5.63,0.16,-2.25,-0.92,-50.19,12.0,7.06,0.58,-0.49,-0.46,-0.46,2133
3217,20.02,5.61,5.94,1.13,-2.31,-1.27,-50.19,12.0,7.06,0.57,-0.49,-0.47,-0.46,2134
3218,17.8,0.46,4.76,1.82,-2.27,-1.37,-50.19,12.0,7.06,0.57,-0.49,-0.49,-0.45,2135
3219,17.41,-0.09,4.0,2.26,-2.39,-1.33,-49.06,11.06,11.88,0.57,-0.48,-0.5,-0.44,2136
3220,16.31,-0.39,5.2,2.43,-2.41,-1.21,-49.06,11.06,11.88,0.56,-0.47,-0.53,-0.43,2137
3221,14.42,-1.23,4.42,2.3,-2.22,-1.1,-49.06,11.06,11.88,0.56,-0.47,-0.53,-0.43,2138
3222,14.42,-1.23,4.42,2.13,-2.2,-1.01,-49.06,11.06,11.88,0.56,-0.47,-0.54,-0.42,2139
3223,12.17,-2.85,3.1,1.92,-2.27,-0.97,-49.06,11.06,11.88,0.55,-0.47,-0.55,-0.41,2140
3224,12.17,-2.85,3.1,1.92,-2.27,-0.97,-47.69,9.25,17.06,0.55,-0.46,-0.56,-0.41,2141
3225,9.59,-3.55,3.05,1.52,-2.33,-0.97,-47.69,9.25,17.06,0.54,-0.46,-0.58,-0.4,2142
3226,9.18,-3.08,3.03,1.31,-2.29,-1.03,-47.69,9.25,17.06,0.54,-0.46,-0.59,-0.39,2143
3227,8.97,-2.67,2.97,1.19,-2.25,-1.13,-47.69,9.25,17.06,0.53,-0.46,-0.61,-0.38,2144
3228,8.63,-2.2,2.69,1.08,-2.22,-1.19,-47.69,9.25,17.06,0.53,-0.46,-0.61,-0.38,2145
3229,8.53,-2.14,2.77,0.93,-2.18,-1.2,-46.56,8.06,24.19,0.51,-0.45,-0.63,-0.37,2146
3230,8.33,-2.1,2.94,0.8,-2.13,-1.17,-46.56,8.06,24.19,0.51,-0.45,-0.63,-0.37,2147
3231,8.33,-2.1,2.94,0.75,-2.09,-1.13,-46.56,8.06,24.19,0.51,-0.45,-0.64,-0.37,2148
3232,8.76,-1.83,3.37,0.76,-2.05,-1.08,-46.56,8.06,24.19,0.49,-0.45,-0.65,-0.36,2149
3233,8.89,-1.61,3.49,0.86,-2.02,-1.04,-46.56,8.06,24.19,0.49,-0.45,-0.65,-0.36,2150
3234,8.82,-1.31,3.67,1.05,-2.01,-1.0,-44.19,6.0,28.5,0.49,-0.44,-0.66,-0.36,2151
3235,8.25,-1.05,4.1,1.31,-1.97,-0.96,-44.19,6.0,28.5,0.48,-0.44,-0.67,-0.35,2152
3236,7.9,-1.12,4.18,1.6,-1.93,-0.9,-44.19,6.0,28.5,0.47,-0.43,-0.69,-0.33,2153
3237,7.53,-1.4,4.23,1.86,-1.89,-0.81,-44.19,6.0,28.5,0.47,-0.43,-0.69,-0.33,2154
3238,7.16,-1.78,4.07,2.02,-1.88,-0.72,-44.19,6.0,28.5,0.47,-0.43,-0.7,-0.32,2155
3239,6.46,-2.68,3.1,2.04,-1.88,-0.64,-40.25,6.37,31.25,0.47,-0.43,-0.71,-0.32,2156
3240,6.46,-2.68,3.1,1.88,-1.88,-0.55,-40.25,6.37,31.25,0.46,-0.42,-0.71,-0.31,2157
3241,6.2,-3.45,2.2,1.45,-1.82,-0.49,-40.25,6.37,31.25,0.46,-0.42,-0.73,-0.29,2158
3242,6.19,-3.3,1.5,0.9,-1.67,-0.48,-40.25,6.37,31.25,0.46,-0.42,-0.73,-0.29,2159
3243,6.22,-2.91,1.18,-0.17,-1.25,-0.62,-37.38,6.75,35.25,0.44,-0.42,-0.74,-0.29,2160
3244,6.23,-2.71,1.17,-0.61,-0.98,-0.69,-37.38,6.75,35.25,0.44,-0.42,-0.74,-0.29,2161
3245,6.23,-2.71,1.17,-0.99,-0.75,-0.73,-37.38,6.75,35.25,0.43,-0.42,-0.74,-0.29,2162
3246,6.85,-2.07,0.34,-1.32,-0.62,-0.71,-37.38,6.75,35.25,0.42,-0.42,-0.74,-0.31,2163
3247,7.41,-1.85,-0.83,-1.63,-0.59,-0.67,-37.38,6.75,35.25,0.42,-0.42,-0.74,-0.31,2164
3248,7.5,-0.51,-1.36,-1.8,-0.62,-0.64,-35.19,6.69,37.25,0.41,-0.43,-0.74,-0.32,2165
3249,7.32,0.55,-1.27,-1.7,-0.5,-0.64,-35.19,6.69,37.25,0.41,-0.43,-0.74,-0.32,2166
3250,7.09,1.48,-1.54,-1.36,-0.24,-0.67,-35.19,6.69,37.25,0.4,-0.43,-0.74,-0.33,2167
3251,7.02,2.17,-1.77,-0.81,0.03,-0.68,-35.19,6.69,37.25,0.4,-0.43,-0.74,-0.33,2168
3252,7.36,3.3,-4.21,-0.15,0.25,-0.72,-35.19,6.69,37.25,0.4,-0.42,-0.74,-0.33,2169
3253,7.46,4.18,-5.91,0.46,0.38,-0.78,-33.88,3.37,38.19,0.4,-0.42,-0.74,-0.33,2170
3254,7.68,5.34,-7.59,0.92,0.55,-0.89,-33.88,3.37,38.19,0.4,-0.41,-0.75,-0.33,2171
3255,7.96,6.25,-8.11,1.25,0.77,-1.01,-33.88,3.37,38.19,0.41,-0.4,-0.75,-0.33,2172
3256,8.85,5.86,-7.97,1.46,0.97,-1.04,-33.88,3.37,38.19,0.41,-0.4,-0.75,-0.33,2173
3257,8.85,5.86,-7.97,1.54,0.91,-0.9,-33.88,3.37,38.19,0.42,-0.39,-0.75,-0.33,2174
3258,9.09,2.65,-10.48,1.69,0.61,-0.51,-34.25,2.25,39.0,0.42,-0.38,-0.76,-0.32,2175
3259,9.09,2.65,-10.48,1.69,0.61,-0.51,-34.25,2.25,39.0,0.43,-0.38,-0.76,-0.32,2176
3260,8.58,-0.67,-8.94,2.19,0.11,0.29,-34.25,2.25,39.0,0.43,-0.38,-0.76,-0.31,2177
3261,8.25,-1.35,-7.36,2.07,0.09,0.35,-34.25,2.25,39.0,0.44,-0.37,-0.76,-0.3,2178
3262,7.64,-2.47,-4.64,1.63,0.35,0.26,-34.25,2.25,39.0,0.44,-0.37,-0.76,-0.29,2179
3263,7.25,-4.21,-4.84,0.91,0.59,0.19,-35.25,2.19,37.75,0.44,-0.37,-0.76,-0.29,2180
3264,6.87,-5.34,-4.16,0.4,0.75,0.32,-35.25,2.19,37.75,0.45,-0.37,-0.76,-0.29,2181
3265,7.66,-5.28,-4.98,0.31,1.22,0.71,-35.25,2.19,37.75,0.45,-0.37,-0.76,-0.29,2182
3266,21.48,1.41,-13.99,0.25,1.33,0.98,-35.25,2.19,37.75,0.46,-0.37,-0.75,-0.29,2183
3267,28.91,5.42,-16.88,0.73,1.42,0.74,-35.25,2.19,37.75,0.47,-0.37,-0.75,-0.29,2184
3268,28.91,5.42,-16.88,2.24,1.96,-0.25,-36.06,5.75,35.38,0.48,-0.36,-0.75,-0.28,2185
3269,18.41,-1.62,0.33,3.05,1.98,-0.84,-36.06,5.75,35.38,0.49,-0.35,-0.75,-0.28,2186
3270,8.92,-6.46,-0.52,1.32,1.21,-0.84,-36.06,5.75,35.38,0.5,-0.34,-0.75,-0.28,2187
3271,6.18,-9.3,4.97,-1.01,1.41,-0.77,-36.06,5.75,35.38,0.5,-0.34,-0.74,-0.3,2188
3272,4.07,-8.96,5.24,-3.15,1.19,-0.66,-36.06,5.75,35.38,0.5,-0.34,-0.74,-0.3,2189
3273,-0.84,-5.46,8.81,-3.87,0.76,-0.27,-39.38,8.0,33.0,0.49,-0.35,-0.73,-0.33,2190
3274,-0.21,-1.4,7.78,-3.57,0.62,0.28,-39.38,8.0,33.0,0.49,-0.35,-0.73,-0.33,2191
3275,2.42,2.61,6.75,-2.78,0.59,0.59,-39.38,8.0,33.0,0.48,-0.37,-0.71,-0.35,2192
3276,6.82,6.08,6.3,-2.78,0.59,0.59,-39.38,8.0,33.0,0.48,-0.37,-0.71,-0.35,2193
3277,16.49,11.51,7.12,-2.58,0.8,0.15,-39.38,8.0,33.0,0.48,-0.38,-0.71,-0.36,2194
3278,18.26,11.74,7.15,-1.63,1.16,-0.48,-40.5,3.56,30.19,0.48,-0.38,-0.7,-0.37,2195
3279,16.47,9.57,5.75,-0.28,1.45,-0.56,-40.5,3.56,30.19,0.49,-0.37,-0.7,-0.37,2196
3280,9.39,4.08,2.16,0.72,1.55,0.14,-40.5,3.56,30.19,0.5,-0.37,-0.69,-0.37,2197
3281,8.1,2.27,1.3,1.31,1.67,0.75,-40.5,3.56,30.19,0.5,-0.37,-0.69,-0.37,2198
3282,8.1,2.27,1.3,1.66,1.83,0.75,-40.5,3.56,30.19,0.51,-0.36,-0.69,-0.36,2199
3283,8.89,-0.68,-0.41,1.77,1.93,0.48,-42.75,-0.37,28.56,0.52,-0.35,-0.69,-0.36,2200
3284,8.89,-0.68,-0.41,1.77,1.93,0.48,-42.75,-0.37,28.56,0.53,-0.35,-0.68,-0.36,2201
3285,9.76,-2.52,-0.95,1.21,1.89,0.33,-42.75,-0.37,28.56,0.54,-0.34,-0.68,-0.36,2202
3286,9.89,-1.06,-1.28,0.22,1.66,0.44,-42.75,-0.37,28.56,0.56,-0.34,-0.67,-0.36,2203
3287,9.89,-1.06,-1.28,0.22,1.66,0.44,-42.75,-0.37,28.56,0.56,-0.34,-0.67,-0.36,2204
3288,9.79,-0.59,-1.47,-0.57,1.48,0.29,-44.56,3.87,25.37,0.57,-0.34,-0.66,-0.36,2205
3289,9.68,-0.17,-1.72,-0.57,1.48,0.29,-44.56,3.87,25.37,0.57,-0.34,-0.66,-0.36,2206
3290,9.58,0.1,-2.16,-0.82,1.41,0.25,-44.56,3.87,25.37,0.57,-0.34,-0.66,-0.37,2207
3291,9.29,0.63,-2.77,-0.97,1.33,0.19,-44.56,3.87,25.37,0.57,-0.34,-0.64,-0.38,2208
3292,9.16,0.69,-3.07,-1.05,1.26,0.13,-44.56,3.87,25.37,0.57,-0.34,-0.64,-0.38,2209
3293,9.11,0.75,-3.2,-1.08,1.18,0.11,-46.37,5.06,20.19,0.58,-0.34,-0.63,-0.38,2210
3294,9.12,0.79,-3.26,-1.11,1.09,0.15,-46.37,5.06,20.19,0.58,-0.34,-0.63,-0.38,2211
3295,9.27,1.09,-3.38,-1.16,1.01,0.25,-46.37,5.06,20.19,0.58,-0.34,-0.62,-0.39,2212
3296,9.42,1.48,-3.07,-1.16,1.01,0.25,-46.37,5.06,20.19,0.58,-0.34,-0.62,-0.39,2213
3297,9.58,2.09,-2.73,-1.12,1.04,0.25,-46.37,5.06,20.19,0.58,-0.35,-0.62,-0.4,2214
3298,9.48,3.34,-1.11,-1.02,1.03,0.25,-47.06,3.69,18.19,0.58,-0.35,-0.61,-0.4,2215
3299,9.16,3.83,-0.21,-0.87,0.99,0.26,-47.06,3.69,18.19,0.59,-0.35,-0.61,-0.41,2216
3300,8.45,3.77,0.3,-0.37,0.91,0.22,-47.06,3.69,18.19,0.59,-0.35,-0.6,-0.41,2217
3301,8.12,2.43,0.72,-0.05,0.93,0.19,-47.06,3.69,18.19,0.59,-0.35,-0.6,-0.41,2218
3302,8.34,1.58,0.97,0.21,0.99,0.16,-47.75,3.25,17.5,0.6,-0.35,-0.59,-0.41,2219
3303,8.67,1.02,1.16,0.32,1.06,0.2,-47.75,3.25,17.5,0.6,-0.35,-0.59,-0.41,2220
3304,9.2,0.21,1.15,0.36,1.08,0.29,-47.75,3.25,17.5,0.61,-0.34,-0.58,-0.41,2221
3305,9.37,-0.09,1.1,0.38,1.09,0.37,-47.75,3.25,17.5,0.61,-0.34,-0.58,-0.41,2222
3306,9.49,-0.25,0.97,0.39,1.12,0.41,-47.75,3.25,17.5,0.61,-0.34,-0.58,-0.41,2223
3307,9.62,-0.33,0.77,0.37,1.15,0.39,-48.56,3.25,13.88,0.62,-0.34,-0.58,-0.41,2224
3308,9.62,-0.33,0.77,0.31,1.2,0.35,-48.56,3.25,13.88,0.62,-0.33,-0.57,-0.41,2225
3309,10.06,-0.31,0.18,0.22,1.23,0.31,-48.56,3.25,13.88,0.63,-0.33,-0.57,-0.41,2226
3310,10.16,-0.31,0.14,0.1,1.25,0.28,-48.56,3.25,13.88,0.63,-0.33,-0.57,-0.41,2227
3311,9.97,-0.41,-0.3,-0.06,1.24,0.26,-48.56,3.25,13.88,0.64,-0.33,-0.56,-0.42,2228
3312,9.88,-0.47,-0.58,-0.21,1.16,0.24,-49.25,4.0,11.06,0.64,-0.33,-0.56,-0.42,2229
3313,9.91,-0.47,-0.83,-0.34,1.09,0.21,-49.25,4.0,11.06,0.64,-0.33,-0.55,-0.42,2230
3314,10.02,-0.3,-0.8,-0.49,1.03,0.21,-49.25,4.0,11.06,0.64,-0.33,-0.55,-0.42,2231
3315,10.09,0.45,-0.7,-0.67,0.97,0.26,-49.25,4.0,11.06,0.65,-0.33,-0.54,-0.42,2232
3316,10.01,0.75,-0.8,-0.8,0.89,0.29,-49.25,4.0,11.06,0.65,-0.33,-0.54,-0.43,2233
3317,9.99,1.03,-1.02,-0.88,0.81,0.31,-49.56,5.19,9.06,0.65,-0.33,-0.53,-0.43,2234
3318,10.14,0.93,-1.5,-0.97,0.73,0.33,-49.56,5.19,9.06,0.65,-0.34,-0.52,-0.44,2235
3319,10.3,0.71,-1.84,-1.05,0.65,0.33,-49.56,5.19,9.06,0.65,-0.34,-0.52,-0.44,2236
3320,10.3,0.71,-1.84,-1.12,0.55,0.32,-49.56,5.19,9.06,0.65,-0.34,-0.52,-0.44,2237
3321,10.51,0.23,-2.53,-1.15,0.41,0.34,-49.56,5.19,9.06,0.65,-0.34,-0.51,-0.44,2238
3322,10.51,0.23,-2.53,-1.15,0.41,0.34,-49.56,5.5,7.87,0.65,-0.35,-0.51,-0.44,2239
3323,10.51,0.55,-3.02,-1.19,0.11,0.41,-49.56,5.5,7.87,0.65,-0.35,-0.51,-0.45,2240
3324,10.78,0.67,-3.74,-1.25,-0.09,0.42,-49.56,5.5,7.87,0.65,-0.36,-0.5,-0.45,2241
3325,10.59,0.65,-3.57,-1.26,-0.35,0.42,-49.56,5.5,7.87,0.64,-0.37,-0.5,-0.45,2242
3326,10.79,1.5,-3.14,-1.27,-0.47,0.43,-49.56,5.5,7.87,0.64,-0.37,-0.5,-0.45,2243
3327,11.76,2.9,-3.29,-1.35,-0.61,0.48,-49.56,5.19,5.75,0.64,-0.38,-0.49,-0.45,2244
3328,13.29,3.7,-3.78,-1.31,-0.86,0.52,-49.56,5.19,5.75,0.64,-0.38,-0.49,-0.45,2245
3329,15.58,3.15,-5.03,-1.08,-0.96,0.51,-49.56,5.19,5.75,0.63,-0.4,-0.49,-0.45,2246
3330,15.3,2.15,-6.77,-0.78,-1.0,0.48,-49.56,5.19,5.75,0.63,-0.4,-0.49,-0.45,2247
3331,13.68,1.04,-6.44,-0.59,-1.18,0.43,-49.56,5.19,5.75,0.63,-0.4,-0.5,-0.45,2248
3332,12.94,0.71,-6.32,-0.46,-1.46,0.4,-49.56,6.19,8.19,0.62,-0.41,-0.5,-0.44,2249
3333,13.13,0.39,-3.72,-0.34,-1.81,0.35,-49.56,6.19,8.19,0.62,-0.41,-0.5,-0.44,2250
3334,13.78,0.24,-2.01,-0.3,-1.97,0.29,-49.56,6.19,8.19,0.61,-0.43,-0.51,-0.43,2251
3335,14.25,-0.04,-0.52,-0.28,-1.98,0.22,-49.56,6.19,8.19,0.61,-0.43,-0.51,-0.43,2252
3336,14.49,-0.28,2.03,-0.39,-1.98,0.11,-49.56,6.19,10.19,0.6,-0.44,-0.52,-0.43,2253
3337,14.41,-0.56,2.71,-0.45,-1.98,-0.01,-49.56,6.19,10.19,0.6,-0.44,-0.52,-0.43,2254
3338,14.35,-0.7,3.57,-0.45,-2.04,-0.23,-49.56,6.19,10.19,0.58,-0.45,-0.53,-0.42,2255
3339,14.29,-0.84,4.5,-0.45,-2.04,-0.23,-49.56,6.19,10.19,0.58,-0.45,-0.53,-0.42,2256
